District,Season,Crop Name,Area,N,P,K,ph,Avg Temp,Min Temp,Max Temp,Avg Humidity,Min Relative Humidity,Max Relative Humidity,Rainfall,Production,Crop_Label_22,_orig_id,Season_enc,District_enc,Crop_enc,Crop_22_enc,Production_log
Rajshahi,Kharif 1,Maize 1,22871.54438579628,77.76,48.44,19.79,6.25,27.0,20.0,34.0,72.5,85.0,60.0,141.73827912173562,64163.69303870961,maize,1077,0,53,16,7,11.069208385730542
Rangamati,Kharif 1,Maize 1,488.22168567055377,77.76,48.44,19.79,6.25,27.0,20.0,34.0,72.5,85.0,60.0,204.11111111111111,639.6791093651517,maize,1078,0,54,16,7,6.4625287221592025
Rangpur,Kharif 1,Maize 1,18267.52921484744,77.76,48.44,19.79,6.25,27.0,20.0,34.0,72.5,85.0,60.0,179.6013888888889,54230.19316262446,maize,1079,0,55,16,7,10.901011541485461
Satkhira,Kharif 1,Maize 1,2.143087825503041,77.76,48.44,19.79,6.25,27.0,20.0,34.0,72.5,85.0,60.0,142.31825941434232,6.85788104160973,maize,1080,0,56,16,7,2.0615169825143913
Sherpur,Kharif 1,Maize 1,179.95241481323774,77.76,48.44,19.79,6.25,27.0,20.0,34.0,72.5,85.0,60.0,153.9861471921828,557.2300109133364,maize,1082,0,58,16,7,6.324771083385661
Sirajganj,Kharif 1,Maize 1,328.47274777605514,77.76,48.44,19.79,6.25,27.0,20.0,34.0,72.5,85.0,60.0,161.02103815239863,749.0410940271195,maize,1083,0,59,16,7,6.620127997065486
Bagerhat,Rabi,Maize 2,394.8461376833471,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,142.62686011729377,971.0641180534592,maize,1088,2,0,17,7,6.879421767360414
Bandarban,Rabi,Maize 2,244.495137616174,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,246.8193632373262,537.52088102528,maize,1089,2,1,17,7,6.288826272121877
Barguna,Rabi,Maize 2,83.99370439856679,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,181.7327530228798,200.2815783088546,maize,1090,2,2,17,7,5.304704814840904
Barishal,Rabi,Maize 2,379.7860643216036,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,143.26668688814092,1117.840085401937,maize,1091,2,3,17,7,7.020047789611542
Bhola,Rabi,Maize 2,1939.2846553078757,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,183.32594671256416,5025.452302750441,maize,1092,2,4,17,7,8.522469706643074
Bogura,Rabi,Maize 2,16473.374891356343,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,136.2357265563437,54064.66271149965,maize,1093,2,5,17,7,10.897954562985076
Brahmanbaria,Rabi,Maize 2,149.50562656291208,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,202.963472829962,215.7092429620571,maize,1094,2,6,17,7,5.378556560895527
Chandpur,Rabi,Maize 2,13723.253440509172,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,140.37547782253623,39363.467699163855,maize,1095,2,7,17,7,10.580618853341543
Chapai Nawabganj,Rabi,Maize 2,14380.570888065122,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,147.5371195511345,42459.73032511373,maize,1096,2,8,17,7,10.656334935418172
Chattogram,Rabi,Maize 2,46.43984840153018,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,190.3338204822888,120.28849585581898,maize,1097,2,9,17,7,4.798171971022185
CoxsBazar,Rabi,Maize 2,222.40938231300836,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,223.51233523121888,366.2788637392209,maize,1099,2,11,17,7,5.906121406218094
Cumilla,Rabi,Maize 2,18972.120526458493,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,142.39450816131637,57484.21065426789,maize,1100,2,12,17,7,10.95928298768957
Dhaka,Rabi,Maize 2,11533.929676931291,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,169.10378409955277,32918.39919424169,maize,1101,2,13,17,7,10.40181740414578
Faridpur,Rabi,Maize 2,765.2608130422313,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,160.39659277460777,1661.1372335091291,maize,1103,2,15,17,7,7.4158595433117025
Feni,Rabi,Maize 2,161.6888754518085,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,184.8683367513222,462.95668235970606,maize,1104,2,16,17,7,6.139791190884829
Gazipur,Rabi,Maize 2,21.50272928122507,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,161.5486558945901,63.06703484727043,maize,1106,2,18,17,7,4.159929954687216
Gopalganj,Rabi,Maize 2,71.71917231834976,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,165.82998585762022,221.5619308560452,maize,1107,2,19,17,7,5.405205403802691
Habiganj,Rabi,Maize 2,23.20369515774592,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,333.72557471264366,36.46913010516395,maize,1108,2,20,17,7,3.623517396767863
Jashore,Rabi,Maize 2,1842.8777926459095,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,175.10962319578087,5105.770912690169,maize,1110,2,22,17,7,8.53832256813029
Jhallokati,Rabi,Maize 2,1003.7628678940944,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,172.8272050173604,2360.5455025453844,maize,1111,2,23,17,7,7.767071557643183
Joypurhat,Rabi,Maize 2,753.0519154382524,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,147.36456118520357,2654.646758718154,maize,1113,2,25,17,7,7.884443504280802
Khagrachari,Rabi,Maize 2,1082.6986599653724,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,186.1186628915352,2317.517851877769,maize,1114,2,26,17,7,7.748683403555062
Khulna,Rabi,Maize 2,176.19572240148193,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,142.79827585897166,503.0574176886303,maize,1115,2,27,17,7,6.2226901855679015
Kishoreganj,Rabi,Maize 2,13670.69719934971,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,179.4994944051397,42046.45784951554,maize,1116,2,28,17,7,10.646554208151844
Kurigram,Rabi,Maize 2,20281.67084874858,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,183.1372614936122,55580.14451110994,maize,1117,2,29,17,7,10.925599295223916
Lakshmipur,Rabi,Maize 2,4.250709847840503,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,181.78569661703852,13.150633591756558,maize,1119,2,31,17,7,2.649759399889379
Madaripur,Rabi,Maize 2,607.7069073088891,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,158.99354369632798,2131.4269558715487,maize,1121,2,33,17,7,7.6650160259639755
Magura,Rabi,Maize 2,185.4303466140234,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,141.0358748773865,557.0115543665763,maize,1122,2,34,17,7,6.324379668917066
Moulvibazar,Rabi,Maize 2,9.465160447935489,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,333.72557471264366,16.555405373357424,maize,1125,2,37,17,7,2.8653619009719837
Munshiganj,Rabi,Maize 2,744.7284558144208,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,165.5473249116839,1879.547623989175,maize,1126,2,38,17,7,7.539318302763431
Mymensingh,Rabi,Maize 2,327.701667970828,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,180.2098042115105,1011.896982060014,maize,1127,2,39,17,7,6.920569803183933
Naogaon,Rabi,Maize 2,16034.683369261318,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,124.92,56598.57882914672,maize,1128,2,40,17,7,10.943756822982435
Narail,Rabi,Maize 2,444.12597031406415,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,159.64249690267036,1020.283129134792,maize,1129,2,41,17,7,6.928815085437324
Narayanganj,Rabi,Maize 2,85.24115323800983,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,182.50709297082503,199.7089788415693,maize,1130,2,42,17,7,5.3018559924277495
Narsingdi,Rabi,Maize 2,98.82464523515476,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,200.97364132177083,155.08803541808513,maize,1131,2,43,17,7,5.0504201776785775
Natore,Rabi,Maize 2,12417.845502743376,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,124.92,40140.06345595115,maize,1132,2,44,17,7,10.600155115670308
Netrokona,Rabi,Maize 2,26.647098698200047,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,173.4729430579361,69.00915303892832,maize,1133,2,45,17,7,4.248625991200292
Noakhali,Rabi,Maize 2,249.7952809945906,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,180.98126923120967,772.8299134686222,maize,1135,2,47,17,7,6.65135209940061
Pabna,Rabi,Maize 2,1841.304238434199,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,157.37523425620958,5054.4730778835,maize,1136,2,48,17,7,8.52822671320494
Patuakhali,Rabi,Maize 2,102.27410093327694,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,186.7580937638375,201.44589252797752,maize,1138,2,50,17,7,5.310472653450307
Pirojpur,Rabi,Maize 2,521.7985869411553,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,172.37953609112316,990.0993817867554,maize,1139,2,51,17,7,6.898814813647717
Rajbari,Rabi,Maize 2,681.3683223597874,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,156.35346772740164,2091.4061870643677,maize,1140,2,52,17,7,7.646069968414455
Rajshahi,Rabi,Maize 2,20562.694424278263,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,158.3123649973514,57348.67565195326,maize,1141,2,53,17,7,10.956922466952218
Rangamati,Rabi,Maize 2,535.3126602380055,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,178.58467655302968,1015.0430553960474,maize,1142,2,54,17,7,6.923671004598846
Satkhira,Rabi,Maize 2,153.70676215528366,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,135.10541196664607,497.7743837081202,maize,1144,2,56,17,7,6.212153856649355
Shariatpur,Rabi,Maize 2,20.50696452994493,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,164.9240991787125,63.44342151451714,maize,1145,2,57,17,7,4.165787653027671
Sherpur,Rabi,Maize 2,1448.339534136472,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,139.04775536857522,4532.728946087344,maize,1146,2,58,17,7,8.419300046767713
Sunamganj,Rabi,Maize 2,27.59734172477712,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,333.72557471264366,50.79582271036405,maize,1148,2,60,17,7,3.947309503356579
Sylhet,Rabi,Maize 2,15.00266554021947,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,333.72557471264366,29.15268943889243,maize,1149,2,61,17,7,3.4062741211482512
Tangail,Rabi,Maize 2,9281.290534263731,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,163.1521258800667,26040.95702628713,maize,1150,2,62,17,7,10.16746424811786
Bagerhat,Rabi,Maize 2,284.6433488665696,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,178.67569833344308,823.6922159530443,maize,1088,2,0,17,7,6.715010245154101
Bandarban,Rabi,Maize 2,333.1447228093264,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,220.74023081031115,553.9088266661506,maize,1089,2,1,17,7,6.318803823974402
Barguna,Rabi,Maize 2,76.22775407549608,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,176.91212601296013,203.84627681780503,maize,1090,2,2,17,7,5.3222598286644445
Barishal,Rabi,Maize 2,510.3026129660149,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,158.24551259100556,1212.0010494657322,maize,1091,2,3,17,7,7.100852774125648
Bhola,Rabi,Maize 2,1785.543174083214,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,143.5924468346617,4955.748570507985,maize,1092,2,4,17,7,8.508505274625628
Bogura,Rabi,Maize 2,17166.216314778703,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,140.9746790968575,53445.54468896777,maize,1093,2,5,17,7,10.886437268694118
Brahmanbaria,Rabi,Maize 2,212.63623519431,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,181.55837018451848,326.781741116586,maize,1094,2,6,17,7,5.79234796346667
Chandpur,Rabi,Maize 2,13385.243427736268,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,177.72295893337431,40800.289536173215,maize,1095,2,7,17,7,10.61646896617154
Chapai Nawabganj,Rabi,Maize 2,16621.9438106189,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,137.52043746923547,49865.18625579874,maize,1096,2,8,17,7,10.81709842190022
Chattogram,Rabi,Maize 2,96.39828638261902,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,225.63618877126595,176.06638106376982,maize,1097,2,9,17,7,5.1765246965246465
CoxsBazar,Rabi,Maize 2,229.56701962182723,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,197.99504054624384,347.8425252165057,maize,1099,2,11,17,7,5.854620603228656
Cumilla,Rabi,Maize 2,18248.21220305085,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,148.75988565768606,53738.92151687314,maize,1100,2,12,17,7,10.891911421745512
Dhaka,Rabi,Maize 2,11208.344596650066,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,169.34337204980946,31653.28054575009,maize,1101,2,13,17,7,10.362628664738583
Faridpur,Rabi,Maize 2,713.3985408372246,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,155.864898989899,2026.279087569492,maize,1103,2,15,17,7,7.614449822011035
Feni,Rabi,Maize 2,185.98057446077348,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,255.0094613717405,520.3835505821824,maize,1104,2,16,17,7,6.256485952444356
Gazipur,Rabi,Maize 2,34.28994240998848,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,169.94262295081967,88.01165937299852,maize,1106,2,18,17,7,4.488767365342834
Gopalganj,Rabi,Maize 2,120.1055626211131,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,199.75049382095025,192.0132908921308,maize,1107,2,19,17,7,5.262759051259885
Habiganj,Rabi,Maize 2,19.191010081606272,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,333.72557471264366,29.00449290445603,maize,1108,2,20,17,7,3.4013471339305923
Jashore,Rabi,Maize 2,1154.3575420472312,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,137.80875999789532,3809.669520099309,maize,1110,2,22,17,7,8.245560179742741
Jhallokati,Rabi,Maize 2,910.948181432346,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,153.86147164003333,2684.7121261607385,maize,1111,2,23,17,7,7.895701195673317
Joypurhat,Rabi,Maize 2,764.1419677726411,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,148.4912298506253,2505.6526559249587,maize,1113,2,25,17,7,7.826703538868516
Khagrachari,Rabi,Maize 2,1065.5006349399175,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,201.0681608429547,2196.610524426088,maize,1114,2,26,17,7,7.69512592382406
Khulna,Rabi,Maize 2,177.10657234666215,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,139.17279103792478,544.6993049294377,maize,1115,2,27,17,7,6.30206810046852
Kishoreganj,Rabi,Maize 2,15487.372823768288,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,180.06738405684376,50265.45233400637,maize,1116,2,28,17,7,10.825093181966452
Kurigram,Rabi,Maize 2,17253.803861610806,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,148.3972271795833,53246.45963789192,maize,1117,2,29,17,7,10.88270537610302
Lakshmipur,Rabi,Maize 2,5.100576881491591,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,172.31315604036388,8.500961469152651,maize,1119,2,31,17,7,2.2513930007646104
Madaripur,Rabi,Maize 2,594.1433571061779,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,159.47967069943758,2138.7961288163287,maize,1121,2,33,17,7,7.668465836569459
Magura,Rabi,Maize 2,195.2482399645101,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,143.23338262463218,571.5338549475046,maize,1122,2,34,17,7,6.350071868959457
Moulvibazar,Rabi,Maize 2,8.031752094307246,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,333.72557471264366,17.276318382893827,maize,1125,2,37,17,7,2.9056061443686008
Munshiganj,Rabi,Maize 2,685.9859127279298,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,167.7626055345892,1982.575903837435,maize,1126,2,38,17,7,7.592656506848835
Mymensingh,Rabi,Maize 2,390.3280823484747,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,178.7503915452353,1006.742544662677,maize,1127,2,39,17,7,6.915468003967108
Naogaon,Rabi,Maize 2,15020.9155815825,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,132.91494890603826,55245.46328130312,maize,1128,2,40,17,7,10.919559604322991
Narail,Rabi,Maize 2,353.86921887054893,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,143.61379514200777,1045.9596187695852,maize,1129,2,41,17,7,6.953645641616328
Narayanganj,Rabi,Maize 2,101.56547035635047,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,192.64023067393248,192.21584967249487,maize,1130,2,42,17,7,5.263807956055827
Narsingdi,Rabi,Maize 2,92.7796789085362,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,197.83811982564245,149.62272339675874,maize,1131,2,43,17,7,5.014778189752331
Natore,Rabi,Maize 2,10644.74046349111,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,159.7355765256171,30961.037987257747,maize,1132,2,44,17,7,10.340517151999011
Netrokona,Rabi,Maize 2,30.702389808621007,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,172.31398651828957,79.51131719668517,maize,1133,2,45,17,7,4.3883977608374165
Noakhali,Rabi,Maize 2,225.6454968065707,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,162.39601507622118,674.8638078002396,maize,1135,2,47,17,7,6.515991587994486
Pabna,Rabi,Maize 2,1759.2684921237656,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,137.09798048559074,4909.229461465027,maize,1136,2,48,17,7,8.499075953192524
Patuakhali,Rabi,Maize 2,123.2945909105578,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,207.8076923076923,178.2945909105578,maize,1138,2,50,17,7,5.189030212339843
Pirojpur,Rabi,Maize 2,374.5615501556214,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,147.2885474635426,1040.0730072833146,maize,1139,2,51,17,7,6.948007198032227
Rajbari,Rabi,Maize 2,668.0208382289876,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,156.83185077332877,2098.657969781101,maize,1140,2,52,17,7,7.649529738913697
Rajshahi,Rabi,Maize 2,22448.626876992235,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,177.18605758458824,57187.97273856194,maize,1141,2,53,17,7,10.954116374491734
Rangamati,Rabi,Maize 2,543.2610010892895,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,189.44190958725008,1083.9286761071758,maize,1142,2,54,17,7,6.9892695275070835
Satkhira,Rabi,Maize 2,139.3206587639641,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,142.13984036669936,394.45907001721065,maize,1144,2,56,17,7,5.980047292641738
Shariatpur,Rabi,Maize 2,37.13350093160727,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,166.1889002853699,100.4667145518878,maize,1145,2,57,17,7,4.619730809249873
Sherpur,Rabi,Maize 2,1773.146044963455,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,141.65024194048684,4802.639184327242,maize,1146,2,58,17,7,8.477129073036805
Sunamganj,Rabi,Maize 2,12.362145887154046,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,307.7041530301709,25.548434833451694,maize,1148,2,60,17,7,3.2789707942911606
Sylhet,Rabi,Maize 2,15.662129606806872,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,333.72557471264366,30.276220811596893,maize,1149,2,61,17,7,3.442858090334445
Tangail,Rabi,Maize 2,9156.122987762305,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,158.71646172257476,26670.62847703358,maize,1150,2,62,17,7,10.191355675568186
Bagerhat,Rabi,Maize 2,453.4632250128928,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,153.79646250226165,960.2026609431406,maize,1088,2,0,17,7,6.868185272213809
Bandarban,Rabi,Maize 2,222.04738203901545,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,156.05804538514843,578.7423498971613,maize,1089,2,1,17,7,6.362583780528374
Barguna,Rabi,Maize 2,118.76258693476927,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,207.8076923076923,173.7625869347693,maize,1090,2,2,17,7,5.163428406759034
Barishal,Rabi,Maize 2,613.9148549304253,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,175.42564102564103,1202.065573640852,maize,1091,2,3,17,7,7.092628222918784
Bhola,Rabi,Maize 2,1943.17832919084,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,183.82999726893925,5085.925925245232,maize,1092,2,4,17,7,8.534428983137273
Bogura,Rabi,Maize 2,22162.76985535258,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,177.39953875170917,56352.40944469737,maize,1093,2,5,17,7,10.939398022423694
Brahmanbaria,Rabi,Maize 2,224.2316782457228,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,217.01576935171937,361.5850711852596,maize,1094,2,6,17,7,5.89325912589364
Chandpur,Rabi,Maize 2,13266.157957948875,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,147.70585843341442,38119.15221886084,maize,1095,2,7,17,7,10.548498350909716
Chapai Nawabganj,Rabi,Maize 2,14058.509394377676,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,171.3080441201222,42956.57683442918,maize,1096,2,8,17,7,10.667968322434309
Chattogram,Rabi,Maize 2,59.67845661924987,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,226.6183064879083,154.61081345731446,maize,1097,2,9,17,7,5.047358104556566
CoxsBazar,Rabi,Maize 2,155.77655160725942,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,169.8731526328901,414.99151977184914,maize,1099,2,11,17,7,6.030664874889659
Cumilla,Rabi,Maize 2,19490.930413692524,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,147.58655960980968,57440.002146028506,maize,1100,2,12,17,7,10.958513650401883
Dhaka,Rabi,Maize 2,10755.707917663678,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,155.21835604729537,32055.06070000428,maize,1101,2,13,17,7,10.375241545875589
Faridpur,Rabi,Maize 2,764.766618031996,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,155.864898989899,1865.1243355858949,maize,1103,2,15,17,7,7.531619011334248
Feni,Rabi,Maize 2,189.53787751684249,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,267.28882987102975,495.9270920717081,maize,1104,2,16,17,7,6.2084433193029325
Gazipur,Rabi,Maize 2,21.81326430773984,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,169.94262295081967,53.60627430316137,maize,1106,2,18,17,7,4.000148790126069
Gopalganj,Rabi,Maize 2,101.88404507166858,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,185.91390247209097,202.8273403711738,maize,1107,2,19,17,7,5.317273264740744
Habiganj,Rabi,Maize 2,27.255347715600934,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,333.72557471264366,40.78743400920653,maize,1108,2,20,17,7,3.732595672545605
Jashore,Rabi,Maize 2,1599.8389745824857,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,128.1637358324975,4712.187585422415,maize,1110,2,22,17,7,8.458119727833854
Jhallokati,Rabi,Maize 2,990.431424693006,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,172.44752515175648,2354.1959916469536,maize,1111,2,23,17,7,7.764379226616904
Joypurhat,Rabi,Maize 2,774.5475463425913,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,147.3815233142156,2569.1096268761307,maize,1113,2,25,17,7,7.851703833351544
Khagrachari,Rabi,Maize 2,798.3227989493464,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,177.69043274677668,1986.4207382634695,maize,1114,2,26,17,7,7.594592965614245
Khulna,Rabi,Maize 2,173.3474348847369,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,138.33139529235655,539.13891410034,maize,1115,2,27,17,7,6.291826354809604
Kishoreganj,Rabi,Maize 2,14621.380108121792,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,180.6336667281128,46325.07123075471,maize,1116,2,28,17,7,10.743460175133468
Kurigram,Rabi,Maize 2,16944.88307596299,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,139.90232343715007,56502.77844868161,maize,1117,2,29,17,7,10.94206279009639
Madaripur,Rabi,Maize 2,613.9804655566243,77.76,48.44,19.79,6.25,20.5,14.0,27.0,60.0,70.0,50.0,158.76869503766375,2128.018487217267,maize,1121,2,33,17,7,7.663416348377275
