District,Season,Crop Name,Area,N,P,K,ph,Avg Temp,Min Temp,Max Temp,Avg Humidity,Min Relative Humidity,Max Relative Humidity,Rainfall,AP Ratio,Transplant,Growth,Harvest,Production,Crop_Label_22,_orig_id
Meherpur,Kharif 1,Aus,52963.88961866082,79.89,47.58,39.87,6.43,26.0,12.0,40.0,72.5,85.0,60.0,133.2170306875569,1.24450101,March,April to july,Aug,65913.61414593442,rice,164
Moulvibazar,Kharif 1,Aus,136799.02882692165,79.89,47.58,39.87,6.43,26.0,12.0,40.0,72.5,85.0,60.0,351.29028782459034,1.211181988,March,April to july,Aug,165688.5197137003,rice,165
Munshiganj,Kharif 1,Aus,412.88251713326025,79.89,47.58,39.87,6.43,26.0,12.0,40.0,72.5,85.0,60.0,156.9716732263154,0.8970917226,March,April to july,Aug,370.39348852446835,rice,166
Mymensingh,Kharif 1,Aus,62115.33508892707,79.89,47.58,39.87,6.43,26.0,12.0,40.0,72.5,85.0,60.0,192.727805545087,0.9350627099,March,April to july,Aug,58081.73355395631,rice,167
Naogaon,Kharif 1,Aus,152377.4532700121,79.89,47.58,39.87,6.43,26.0,12.0,40.0,72.5,85.0,60.0,119.77191705934116,1.077677173,March,April to july,Aug,164213.70299861894,rice,168
Narail,Kharif 1,Aus,22997.697681771228,79.89,47.58,39.87,6.43,26.0,12.0,40.0,72.5,85.0,60.0,135.22254090749644,0.8399334151,March,April to july,Aug,19316.534753385382,rice,169
Narayanganj,Kharif 1,Aus,6397.588200853049,79.89,47.58,39.87,6.43,26.0,12.0,40.0,72.5,85.0,60.0,179.58753211301328,0.9326065411,March,April to july,Aug,5966.4326035705835,rice,170
Narsingdi,Kharif 1,Aus,3634.8623922787538,79.89,47.58,39.87,6.43,26.0,12.0,40.0,72.5,85.0,60.0,165.38635850311718,1.089959839,March,April to july,Aug,3961.854029174513,rice,171
Natore,Kharif 1,Aus,25886.880252033327,79.89,47.58,39.87,6.43,26.0,12.0,40.0,72.5,85.0,60.0,134.65705105492412,1.151405372,March,April to july,Aug,29806.292977263107,rice,172
Netrokona,Kharif 1,Aus,3430.1515969469187,79.89,47.58,39.87,6.43,26.0,12.0,40.0,72.5,85.0,60.0,172.11432779489303,0.9614851759,March,April to july,Aug,3298.0399117223074,rice,173
Nilphamari,Kharif 1,Aus,4112.5551591856765,79.89,47.58,39.87,6.43,26.0,12.0,40.0,72.5,85.0,60.0,171.2942065101839,0.8267625232,March,April to july,Aug,3400.1064801709035,rice,174
Noakhali,Kharif 1,Aus,99179.25518690911,79.89,47.58,39.87,6.43,26.0,12.0,40.0,72.5,85.0,60.0,185.9517818080233,0.8683017916,March,April to july,Aug,86117.52496557386,rice,175
Pabna,Kharif 1,Aus,55335.9335871036,79.89,47.58,39.87,6.43,26.0,12.0,40.0,72.5,85.0,60.0,116.46922248489464,0.8480733265,March,April to july,Aug,46928.929271171044,rice,176
Panchagar,Kharif 1,Aus,5553.886320232024,79.89,47.58,39.87,6.43,26.0,12.0,40.0,72.5,85.0,60.0,142.27768319395358,1.027408638,March,April to july,Aug,5706.11077917526,rice,177
Patuakhali,Kharif 1,Aus,85483.99474087845,79.89,47.58,39.87,6.43,26.0,12.0,40.0,72.5,85.0,60.0,213.28936900530522,1.017097506,March,April to july,Aug,86945.55787211155,rice,178
Pirojpur,Kharif 1,Aus,33691.62496359423,79.89,47.58,39.87,6.43,26.0,12.0,40.0,72.5,85.0,60.0,174.30106775292717,0.948538736,March,April to july,Aug,31957.811357723458,rice,179
Rajbari,Kharif 1,Aus,6627.123138363699,79.89,47.58,39.87,6.43,26.0,12.0,40.0,72.5,85.0,60.0,161.1193072148932,0.6995788489,March,April to july,Aug,4636.19517634709,rice,180
Rajshahi,Kharif 1,Aus,116870.84698282443,79.89,47.58,39.87,6.43,26.0,12.0,40.0,72.5,85.0,60.0,134.02526558183095,1.151600554,March,April to july,Aug,134588.5321879025,rice,181
Rangamati,Kharif 1,Aus,15552.52367751418,79.89,47.58,39.87,6.43,26.0,12.0,40.0,72.5,85.0,60.0,218.58038204222842,0.6259725952,March,April to july,Aug,9735.453608227048,rice,182
Rangpur,Kharif 1,Aus,66507.03488720146,79.89,47.58,39.87,6.43,26.0,12.0,40.0,72.5,85.0,60.0,186.73309419893337,1.11011928,March,April to july,Aug,73830.74170079983,rice,183
Satkhira,Kharif 1,Aus,19489.71307226199,79.89,47.58,39.87,6.43,26.0,12.0,40.0,72.5,85.0,60.0,138.8130585972792,1.143306607,March,April to july,Aug,22282.717726482424,rice,184
Shariatpur,Kharif 1,Aus,30622.106883068933,79.89,47.58,39.87,6.43,26.0,12.0,40.0,72.5,85.0,60.0,154.753634530427,0.9831074509,March,April to july,Aug,30104.821438348135,rice,185
Sherpur,Kharif 1,Aus,12768.467949436756,79.89,47.58,39.87,6.43,26.0,12.0,40.0,72.5,85.0,60.0,179.98141395311782,0.948859656,March,April to july,Aug,12115.484105521447,rice,186
Sirajganj,Kharif 1,Aus,27418.126660332793,79.89,47.58,39.87,6.43,26.0,12.0,40.0,72.5,85.0,60.0,151.04093921112747,1.043884004,March,April to july,Aug,28621.3438491134,rice,187
Sunamganj,Kharif 1,Aus,53079.92330073567,79.89,47.58,39.87,6.43,26.0,12.0,40.0,72.5,85.0,60.0,350.62206383834877,1.088654448,March,April to july,Aug,57785.69457788216,rice,188
Sylhet,Kharif 1,Aus,189462.4258798568,79.89,47.58,39.87,6.43,26.0,12.0,40.0,72.5,85.0,60.0,344.7120167655643,1.07249324,March,April to july,Aug,203197.17093461766,rice,189
Tangail,Kharif 1,Aus,3036.464447514718,79.89,47.58,39.87,6.43,26.0,12.0,40.0,72.5,85.0,60.0,157.16110336769532,0.866734143,March,April to july,Aug,2631.807410818256,rice,190
Thakurgaon,Kharif 1,Aus,58991.833957895986,79.89,47.58,39.87,6.43,26.0,12.0,40.0,72.5,85.0,60.0,148.78047151230723,1.07875973,March,April to july,Aug,63638.01490152827,rice,191
Bagerhat,Rabi,Banana,2085.6837562668125,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,145.57453475278427,4.158401541,Jan,Jan to Jan,Jan,8673.110545438834,banana,192
Bandarban,Rabi,Banana,3731.6038196225827,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,237.67728999075666,4.812010444,Jan,Jan to Jan,Jan,17956.51655238752,banana,193
Barguna,Rabi,Banana,308.77871893127616,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,210.38227217978374,4.580327869,Jan,Jan to Jan,Jan,1414.3077716294847,banana,194
Barishal,Rabi,Banana,1876.8557596474138,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,187.07308224364434,3.284659091,Jan,Jan to Jan,Jan,6164.831333250965,banana,195
Bhola,Rabi,Banana,567.6906720707588,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,186.7741664053109,3.621669627,Jan,Jan to Jan,Jan,2055.988064568876,banana,196
Bogura,Rabi,Banana,2776.8138523970806,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,154.22994901735663,7.9062986,Jan,Jan to Jan,Jan,21954.319474531352,banana,197
Brahmanbaria,Rabi,Banana,268.9684919885926,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,185.7345554657625,3.828996283,Jan,Jan to Jan,Jan,1029.8793559414512,banana,198
Chandpur,Rabi,Banana,937.8941673568027,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,159.91273184904574,5.182828283,Jan,Jan to Jan,Jan,4860.944416876519,banana,199
Chapai Nawabganj,Rabi,Banana,451.14623330368175,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,134.50402736108813,8.102625298,Jan,Jan to Jan,Jan,3655.4688832124093,banana,200
Chattogram,Rabi,Banana,2804.761641256245,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,231.07261748576258,4.901384667,Jan,Jan to Jan,Jan,13747.215704002663,banana,201
Chuadanga,Rabi,Banana,1835.2280820138226,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,131.0314834556661,9.927744071,Jan,Jan to Jan,Jan,18219.674709413564,banana,202
CoxsBazar,Rabi,Banana,884.9446470526943,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,314.3965621725557,2.710772834,Jan,Jan to Jan,Jan,2398.8839085796103,banana,203
Cumilla,Rabi,Banana,846.8418636915036,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,185.28412532930952,4.628975265,Jan,Jan to Jan,Jan,3920.0100404094333,banana,204
Dhaka,Rabi,Banana,544.9739395687807,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,157.5073141669389,6.930272109,Jan,Jan to Jan,Jan,3776.817693440104,banana,205
Dinajpur,Rabi,Banana,2829.32630276408,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,157.4077462694712,10.43001443,Jan,Jan to Jan,Jan,29509.91416504873,banana,206
Faridpur,Rabi,Banana,217.70503293175182,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,167.9830344925749,3.089108911,Jan,Jan to Jan,Jan,672.5145571753125,banana,207
Feni,Rabi,Banana,497.08338916683124,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,255.40902430885583,4.461697723,Jan,Jan to Jan,Jan,2217.8358253716797,banana,208
Gaibandha,Rabi,Banana,3520.9351406826554,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,182.81724239788966,18.04191963,Jan,Jan to Jan,Jan,63524.42883046617,banana,209
Gazipur,Rabi,Banana,1520.630424647789,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,172.39487852132356,6.112741828,Jan,Jan to Jan,Jan,9295.22120149946,banana,210
Gopalganj,Rabi,Banana,888.7923041469819,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,152.39991497125294,5.922992299,Jan,Jan to Jan,Jan,5264.309973077394,banana,211
Habiganj,Rabi,Banana,269.5246657295107,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,322.3916629742441,2.777777778,Jan,Jan to Jan,Jan,748.6796270264185,banana,212
Jamalpur,Rabi,Banana,1372.55001775867,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,187.72874958705634,5.530966767,Jan,Jan to Jan,Jan,7591.528534778505,banana,213
Jashore,Rabi,Banana,1907.458698309471,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,129.76592098281768,5.144450076,Jan,Jan to Jan,Jan,9812.82604553529,banana,214
Jhallokati,Rabi,Banana,3102.1646892656577,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,187.01004439228058,3.264604811,Jan,Jan to Jan,Jan,10127.341769080325,banana,215
Jhenaidah,Rabi,Banana,7751.916570844488,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,127.63727234628459,6.176521099,Jan,Jan to Jan,Jan,47879.87625841399,banana,216
Joypurhat,Rabi,Banana,447.52984515486196,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,153.68149780783696,7.34375,Jan,Jan to Jan,Jan,3286.547300356018,banana,217
Khagrachari,Rabi,Banana,7388.764747406302,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,202.1078775571842,3.610024122,Jan,Jan to Jan,Jan,26673.61897153993,banana,218
Khulna,Rabi,Banana,285.24790938741313,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,135.58014040534792,16.79672131,Jan,Jan to Jan,Jan,4791.229638661369,banana,219
Kishoreganj,Rabi,Banana,1422.7589623319304,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,167.73770903663106,7.524088542,Jan,Jan to Jan,Jan,10704.964406035235,banana,220
Kurigram,Rabi,Banana,547.5609156807874,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,189.1205787645023,10.18461538,Jan,Jan to Jan,Jan,5576.697325856635,banana,221
Kushtia,Rabi,Banana,1764.8822079996694,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,129.80352097977368,21.00113636,Jan,Jan to Jan,Jan,37064.53191595669,banana,222
Lakshmipur,Rabi,Banana,3091.6001751867784,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,176.70284622117475,3.825230769,Jan,Jan to Jan,Jan,11826.084116283702,banana,223
Lalmonirhat,Rabi,Banana,266.56012935312634,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,172.8323807011674,10.83393502,Jan,Jan to Jan,Jan,2887.8951198149175,banana,224
Madaripur,Rabi,Banana,1482.1254023942931,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,150.09950545081094,7.698863636,Jan,Jan to Jan,Jan,11410.681365024246,banana,225
Magura,Rabi,Banana,541.1977322518036,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,129.02687201670398,26.32149201,Jan,Jan to Jan,Jan,14245.131783729088,banana,226
Manikganj,Rabi,Banana,560.6636921633152,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,158.53686928373497,3.271214642,Jan,Jan to Jan,Jan,1834.0512791898134,banana,227
Meherpur,Rabi,Banana,2399.2268800985803,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,127.7000783678201,15.37787829,Jan,Jan to Jan,Jan,36895.01895098964,banana,228
Moulvibazar,Rabi,Banana,267.94639874226056,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,332.4184606410561,5.289962825,Jan,Jan to Jan,Jan,1417.4264885138914,banana,229
Munshiganj,Rabi,Banana,171.63749586399865,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,171.57956614022584,3.805882353,Jan,Jan to Jan,Jan,653.2321166118066,banana,230
Mymensingh,Rabi,Banana,5383.134278288418,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,183.06536834558764,6.798122066,Jan,Jan to Jan,Jan,36595.20392000765,banana,231
Naogaon,Rabi,Banana,1579.1318301040774,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,120.9473624871866,8.50030656,Jan,Jan to Jan,Jan,13423.104655158142,banana,232
Narail,Rabi,Banana,675.8989886031101,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,142.1980737675387,6.887147335,Jan,Jan to Jan,Jan,4655.015918373144,banana,233
Narayanganj,Rabi,Banana,189.3145756091548,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,164.9877720094412,5.128205128,Jan,Jan to Jan,Jan,970.843977482845,banana,234
Narsingdi,Rabi,Banana,3725.211099380623,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,172.17083091494416,6.819146043,Jan,Jan to Jan,Jan,25402.7585275686,banana,235
Natore,Rabi,Banana,830.5053059264867,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,121.19944254244945,16.77570093,Jan,Jan to Jan,Jan,13932.308636804148,banana,236
Netrokona,Rabi,Banana,846.145711090857,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,190.58104392191962,5.706467662,Jan,Jan to Jan,Jan,4828.50313741897,banana,237
Nilphamari,Rabi,Banana,473.96654060601855,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,193.90671749362843,8.364464692,Jan,Jan to Jan,Jan,3964.476394317312,banana,238
Noakhali,Rabi,Banana,1148.1285772468489,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,175.96710520633232,2.882013201,Jan,Jan to Jan,Jan,3308.9217164383194,banana,239
Pabna,Rabi,Banana,811.0330032259268,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,134.0135486282841,7.35978836,Jan,Jan to Jan,Jan,5969.031256546371,banana,240
Panchagar,Rabi,Banana,374.41235095481625,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,143.63504120173192,12.6119403,Jan,Jan to Jan,Jan,4722.066217265966,banana,241
Patuakhali,Rabi,Banana,588.38385476406,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,217.95132094407072,3.360071301,Jan,Jan to Jan,Jan,1977.011704510255,banana,242
Pirojpur,Rabi,Banana,2983.5451365967674,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,187.8644357919676,4.829145729,Jan,Jan to Jan,Jan,14407.974252610522,banana,243
Rajbari,Rabi,Banana,1096.906462946808,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,159.63512142723775,5.843137255,Jan,Jan to Jan,Jan,6409.375018787231,banana,244
Rajshahi,Rabi,Banana,4542.7087594264485,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,121.4630090384315,10.23587329,Jan,Jan to Jan,Jan,46498.59124428331,banana,245
Rangamati,Rabi,Banana,8778.711214547067,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,194.13136512727775,4.629902492,Jan,Jan to Jan,Jan,40644.57692767653,banana,246
Rangpur,Rabi,Banana,2439.649955699862,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,188.78264560379642,5.618698837,Jan,Jan to Jan,Jan,13707.658368066308,banana,247
Satkhira,Rabi,Banana,930.9810387354113,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,131.32309561168003,6.271356784,Jan,Jan to Jan,Jan,5838.514252973836,banana,248
Shariatpur,Rabi,Banana,411.59743282704005,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,155.33557455711463,3.784503632,Jan,Jan to Jan,Jan,1557.6919794398634,banana,249
Sherpur,Rabi,Banana,652.6685974614729,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,189.71220143878466,5.585874799,Jan,Jan to Jan,Jan,3645.725070892337,banana,250
Sirajganj,Rabi,Banana,613.4267894654143,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,150.30973039466645,7.468267581,Jan,Jan to Jan,Jan,4581.235405372922,banana,251
Sunamganj,Rabi,Banana,317.1811279189141,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,325.6967821622897,5.996923077,Jan,Jan to Jan,Jan,1902.1108255814265,banana,252
Sylhet,Rabi,Banana,858.5548889700012,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,335.1131271858054,3.907602339,Jan,Jan to Jan,Jan,3354.8910924547067,banana,253
Tangail,Rabi,Banana,10749.346997708675,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,144.76890801843498,7.752962865,Jan,Jan to Jan,Jan,83339.28810075005,banana,254
Thakurgaon,Rabi,Banana,1174.8713140836858,100.23,82.01,50.05,5.98,25.0,15.0,35.0,80.0,85.0,75.0,156.06099449870743,5.043066322,Jan,Jan to Jan,Jan,5924.953956899207,banana,255
Bagerhat,Kharif 2,Barbati,454.8209842367114,20.75,67.54,20.05,5.75,25.0,20.0,30.0,72.5,85.0,60.0,144.27721223487066,1.192560175,Sep,Oct to Dec,December to April,542.4013925798856,kidneybeans,256
Bandarban,Kharif 2,Barbati,338.74822933653815,20.75,67.54,20.05,5.75,25.0,20.0,30.0,72.5,85.0,60.0,259.86084469195305,1.301886792,Sep,Oct to Dec,December to April,441.01184574002133,kidneybeans,257
Barguna,Kharif 2,Barbati,88.50861737138673,20.75,67.54,20.05,5.75,25.0,20.0,30.0,72.5,85.0,60.0,206.66035421676858,1.449438202,Sep,Oct to Dec,December to April,128.2877712461673,kidneybeans,258
Barishal,Kharif 2,Barbati,332.0387012992824,20.75,67.54,20.05,5.75,25.0,20.0,30.0,72.5,85.0,60.0,179.22492929460913,1.347692308,Sep,Oct to Dec,December to April,447.4860035971868,kidneybeans,259
Bhola,Kharif 2,Barbati,237.86866282387325,20.75,67.54,20.05,5.75,25.0,20.0,30.0,72.5,85.0,60.0,181.31945332267023,1.962962963,Sep,Oct to Dec,December to April,466.92737517278823,kidneybeans,260
Bogura,Kharif 2,Barbati,285.6653245743159,20.75,67.54,20.05,5.75,25.0,20.0,30.0,72.5,85.0,60.0,137.8664928636039,2.043918919,Sep,Oct to Dec,December to April,583.8767613765579,kidneybeans,261
Brahmanbaria,Kharif 2,Barbati,194.6764166288537,20.75,67.54,20.05,5.75,25.0,20.0,30.0,72.5,85.0,60.0,174.69745607048952,1.555555556,Sep,Oct to Dec,December to April,302.8299814226613,kidneybeans,262
Chandpur,Kharif 2,Barbati,82.0464623051117,20.75,67.54,20.05,5.75,25.0,20.0,30.0,72.5,85.0,60.0,168.89251758424575,0.6463414634,Sep,Oct to Dec,December to April,53.03003051427952,kidneybeans,263
Chapai Nawabganj,Kharif 2,Barbati,85.38312484885951,20.75,67.54,20.05,5.75,25.0,20.0,30.0,72.5,85.0,60.0,125.4830583072886,1.117647059,Sep,Oct to Dec,December to April,95.42819836049004,kidneybeans,264
Chattogram,Kharif 2,Barbati,1471.8413860954554,20.75,67.54,20.05,5.75,25.0,20.0,30.0,72.5,85.0,60.0,239.84470891208883,1.936539746,Sep,Oct to Dec,December to April,2850.279344215581,kidneybeans,265
Chuadanga,Kharif 2,Barbati,643.9641726488913,20.75,67.54,20.05,5.75,25.0,20.0,30.0,72.5,85.0,60.0,130.65452127063017,2.484326019,Sep,Oct to Dec,December to April,1599.8169492923084,kidneybeans,266
CoxsBazar,Kharif 2,Barbati,308.2544421888709,20.75,67.54,20.05,5.75,25.0,20.0,30.0,72.5,85.0,60.0,307.64886191593035,2.029605263,Sep,Oct to Dec,December to April,625.6348382583333,kidneybeans,267
Cumilla,Kharif 2,Barbati,413.3485340760721,20.75,67.54,20.05,5.75,25.0,20.0,30.0,72.5,85.0,60.0,174.50477210955484,1.995454545,Sep,Oct to Dec,December to April,824.8182111790711,kidneybeans,268
Dhaka,Kharif 2,Barbati,564.8416490674572,20.75,67.54,20.05,5.75,25.0,20.0,30.0,72.5,85.0,60.0,163.52754922383318,1.574105622,Sep,Oct to Dec,December to April,889.1204152271387,kidneybeans,269
Dinajpur,Kharif 2,Barbati,282.39512030291036,20.75,67.54,20.05,5.75,25.0,20.0,30.0,72.5,85.0,60.0,163.1106116829237,1.168539326,Sep,Oct to Dec,December to April,329.9898035000301,kidneybeans,270
Faridpur,Kharif 2,Barbati,240.35880641410915,20.75,67.54,20.05,5.75,25.0,20.0,30.0,72.5,85.0,60.0,155.45021196293698,1.564315353,Sep,Oct to Dec,December to April,375.9969710295401,kidneybeans,271
Feni,Kharif 2,Barbati,112.18331713123135,20.75,67.54,20.05,5.75,25.0,20.0,30.0,72.5,85.0,60.0,242.0942948929035,1.07826087,Sep,Oct to Dec,December to April,120.96288108063206,kidneybeans,272
Gaibandha,Kharif 2,Barbati,142.5044851774573,20.75,67.54,20.05,5.75,25.0,20.0,30.0,72.5,85.0,60.0,167.28106837102885,1.209150327,Sep,Oct to Dec,December to April,172.3093448224157,kidneybeans,273
Gazipur,Kharif 2,Barbati,253.35233505445578,20.75,67.54,20.05,5.75,25.0,20.0,30.0,72.5,85.0,60.0,170.17928992043127,1.150197628,Sep,Oct to Dec,December to April,291.40525494405784,kidneybeans,274
Gopalganj,Kharif 2,Barbati,199.40948892353413,20.75,67.54,20.05,5.75,25.0,20.0,30.0,72.5,85.0,60.0,159.38943512150783,1.794871795,Sep,Oct to Dec,December to April,357.914467298651,kidneybeans,275
Habiganj,Kharif 2,Barbati,217.26059823757763,20.75,67.54,20.05,5.75,25.0,20.0,30.0,72.5,85.0,60.0,337.2345023685971,3.56744186,Sep,Oct to Dec,December to April,775.0645527824281,kidneybeans,276
Jamalpur,Kharif 2,Barbati,264.59750606765033,20.75,67.54,20.05,5.75,25.0,20.0,30.0,72.5,85.0,60.0,189.38946538125595,1.529644269,Sep,Oct to Dec,December to April,404.74005868846115,kidneybeans,277
Jashore,Kharif 2,Barbati,569.2282444058699,20.75,67.54,20.05,5.75,25.0,20.0,30.0,72.5,85.0,60.0,129.49918196757918,2.462711864,Sep,Oct to Dec,December to April,1401.8451510537777,kidneybeans,278
Jhallokati,Kharif 2,Barbati,167.0806536688496,20.75,67.54,20.05,5.75,25.0,20.0,30.0,72.5,85.0,60.0,162.83461540467258,1.033333333,Sep,Oct to Dec,December to April,172.65000879114461,kidneybeans,279
Jhenaidah,Kharif 2,Barbati,316.98399080145185,20.75,67.54,20.05,5.75,25.0,20.0,30.0,72.5,85.0,60.0,135.93321443726055,2.418530351,Sep,Oct to Dec,December to April,766.6354026731599,kidneybeans,280
Joypurhat,Kharif 2,Barbati,92.82601794269348,20.75,67.54,20.05,5.75,25.0,20.0,30.0,72.5,85.0,60.0,136.7070457545209,1.515463918,Sep,Oct to Dec,December to April,140.674480799752,kidneybeans,281
Khagrachari,Kharif 2,Barbati,921.6908520316848,20.75,67.54,20.05,5.75,25.0,20.0,30.0,72.5,85.0,60.0,193.74597724936547,2.276004119,Sep,Oct to Dec,December to April,2097.7721760968316,kidneybeans,282
Khulna,Kharif 2,Barbati,298.9669568166123,20.75,67.54,20.05,5.75,25.0,20.0,30.0,72.5,85.0,60.0,148.42730017166247,1.410958904,Sep,Oct to Dec,December to April,421.83008975494613,kidneybeans,283
Kishoreganj,Kharif 2,Barbati,160.868511229315,20.75,67.54,20.05,5.75,25.0,20.0,30.0,72.5,85.0,60.0,182.0713669312722,1.65625,Sep,Oct to Dec,December to April,266.43847172355294,kidneybeans,284
Kurigram,Kharif 2,Barbati,230.39314575681962,20.75,67.54,20.05,5.75,25.0,20.0,30.0,72.5,85.0,60.0,189.8116007725001,1.458715596,Sep,Oct to Dec,December to April,336.0780750030671,kidneybeans,285
Kushtia,Kharif 2,Barbati,193.0553194185149,20.75,67.54,20.05,5.75,25.0,20.0,30.0,72.5,85.0,60.0,135.08074902256448,3.794594595,Sep,Oct to Dec,December to April,732.5666715232295,kidneybeans,286
Lakshmipur,Kharif 2,Barbati,159.77855940842235,20.75,67.54,20.05,5.75,25.0,20.0,30.0,72.5,85.0,60.0,184.34705660336044,2.254658385,Sep,Oct to Dec,December to April,360.24606872830634,kidneybeans,287
Lalmonirhat,Kharif 2,Barbati,158.03128318664125,20.75,67.54,20.05,5.75,25.0,20.0,30.0,72.5,85.0,60.0,174.12661317922752,1.190184049,Sep,Oct to Dec,December to April,188.08631250434604,kidneybeans,288
Madaripur,Kharif 2,Barbati,72.11365687332315,20.75,67.54,20.05,5.75,25.0,20.0,30.0,72.5,85.0,60.0,172.6601859218247,2.955223881,Sep,Oct to Dec,December to April,213.11200090922364,kidneybeans,289
Magura,Kharif 2,Barbati,60.65204491434724,20.75,67.54,20.05,5.75,25.0,20.0,30.0,72.5,85.0,60.0,137.98314258398815,2.237288136,Sep,Oct to Dec,December to April,135.6961004863362,kidneybeans,290
Manikganj,Kharif 2,Barbati,209.19055054037753,20.75,67.54,20.05,5.75,25.0,20.0,30.0,72.5,85.0,60.0,183.24943739875135,1.458762887,Sep,Oct to Dec,December to April,305.159411355293,kidneybeans,291
