District,Season,Crop Name,Area,N,P,K,ph,Avg Temp,Min Temp,Max Temp,Avg Humidity,Min Relative Humidity,Max Relative Humidity,Rainfall,AP Ratio,Transplant,Growth,Harvest,Production
Jhenaidah,Rabi,Palmyra Palm,57,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,134.2247474747475,26.14035088,Sep,Oct to Nov,Nov to Feb,1490
Joypurhat,Rabi,Palmyra Palm,36,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,142.85416666666666,7.611111111,Sep,Oct to Nov,Nov to Feb,274
Khagrachari,Rabi,Palmyra Palm,0,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,204.11111111111111,2.518413598,Sep,Oct to Nov,Nov to Feb,0
Khulna,Rabi,Palmyra Palm,243,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,144.96843434343435,4.913580247,Sep,Oct to Nov,Nov to Feb,1194
Kishoreganj,Rabi,Palmyra Palm,7,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,181.08838383838383,10.71428571,Sep,Oct to Nov,Nov to Feb,75
Kurigram,Rabi,Palmyra Palm,0,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,179.6013888888889,2.518413598,Sep,Oct to Nov,Nov to Feb,3
Kushtia,Rabi,Palmyra Palm,16,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,129.44444444444446,43.5,Sep,Oct to Nov,Nov to Feb,696
Lakshmipur,Rabi,Palmyra Palm,0,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,185.75631313131314,2.518413598,Sep,Oct to Nov,Nov to Feb,0
Lalmonirhat,Rabi,Palmyra Palm,17,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,179.6013888888889,9.176470588,Sep,Oct to Nov,Nov to Feb,156
Madaripur,Rabi,Palmyra Palm,420,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,160.41666666666666,10.23809524,Sep,Oct to Nov,Nov to Feb,4300
Magura,Rabi,Palmyra Palm,131,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,134.2247474747475,13.73282443,Sep,Oct to Nov,Nov to Feb,1799
Manikganj,Rabi,Palmyra Palm,45,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,169.94262295081967,4.333333333,Sep,Oct to Nov,Nov to Feb,195
Meherpur,Rabi,Palmyra Palm,22,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,129.44444444444446,15.0,Sep,Oct to Nov,Nov to Feb,330
Moulvibazar,Rabi,Palmyra Palm,2,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,333.72557471264366,7.5,Sep,Oct to Nov,Nov to Feb,15
Munshiganj,Rabi,Palmyra Palm,356,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,169.94262295081967,0.05337078652,Sep,Oct to Nov,Nov to Feb,19
Mymensingh,Rabi,Palmyra Palm,0,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,181.08838383838383,2.518413598,Sep,Oct to Nov,Nov to Feb,0
Naogaon,Rabi,Palmyra Palm,204,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,124.92,11.90686275,Sep,Oct to Nov,Nov to Feb,2429
Narail,Rabi,Palmyra Palm,522,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,134.2247474747475,12.36781609,Sep,Oct to Nov,Nov to Feb,6456
Narayanganj,Rabi,Palmyra Palm,4,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,169.94262295081967,7.75,Sep,Oct to Nov,Nov to Feb,31
Narsingdi,Rabi,Palmyra Palm,0,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,169.94262295081967,2.518413598,Sep,Oct to Nov,Nov to Feb,0
Natore,Rabi,Palmyra Palm,151,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,124.92,9.284768212,Sep,Oct to Nov,Nov to Feb,1402
Netrokona,Rabi,Palmyra Palm,1,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,181.08838383838383,4.0,Sep,Oct to Nov,Nov to Feb,4
Nilphamari,Rabi,Palmyra Palm,1,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,179.6013888888889,13.0,Sep,Oct to Nov,Nov to Feb,13
Noakhali,Rabi,Palmyra Palm,0,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,185.75631313131314,2.518413598,Sep,Oct to Nov,Nov to Feb,0
Pabna,Rabi,Palmyra Palm,154,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,124.92,2.876623377,Sep,Oct to Nov,Nov to Feb,443
Panchagar,Rabi,Palmyra Palm,2,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,154.21843434343435,0.0,Sep,Oct to Nov,Nov to Feb,0
Patuakhali,Rabi,Palmyra Palm,1195,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,207.8076923076923,3.029288703,Sep,Oct to Nov,Nov to Feb,3620
Pirojpur,Rabi,Palmyra Palm,632,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,175.42564102564103,6.762658228,Sep,Oct to Nov,Nov to Feb,4274
Rajbari,Rabi,Palmyra Palm,106,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,155.864898989899,13.60377358,Sep,Oct to Nov,Nov to Feb,1442
Rajshahi,Rabi,Palmyra Palm,369,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,124.92,10.20867209,Sep,Oct to Nov,Nov to Feb,3767
Rangamati,Rabi,Palmyra Palm,5,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,204.11111111111111,2.0,Sep,Oct to Nov,Nov to Feb,10
Rangpur,Rabi,Palmyra Palm,16,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,179.6013888888889,6.6875,Sep,Oct to Nov,Nov to Feb,107
Satkhira,Rabi,Palmyra Palm,804,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,140.35353535353536,7.391791045,Sep,Oct to Nov,Nov to Feb,5943
Shariatpur,Rabi,Palmyra Palm,224,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,155.864898989899,5.946428571,Sep,Oct to Nov,Nov to Feb,1332
Sherpur,Rabi,Palmyra Palm,15,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,181.08838383838383,4.733333333,Sep,Oct to Nov,Nov to Feb,71
Sirajganj,Rabi,Palmyra Palm,3,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,142.85416666666666,7.666666667,Sep,Oct to Nov,Nov to Feb,23
Sunamganj,Rabi,Palmyra Palm,0,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,333.72557471264366,2.518413598,Sep,Oct to Nov,Nov to Feb,0
Sylhet,Rabi,Palmyra Palm,0,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,333.72557471264366,2.518413598,Sep,Oct to Nov,Nov to Feb,0
Tangail,Rabi,Palmyra Palm,0,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,153.4104938271605,2.518413598,Sep,Oct to Nov,Nov to Feb,0
Thakurgaon,Rabi,Palmyra Palm,1,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,154.21843434343435,19.0,Sep,Oct to Nov,Nov to Feb,19
Bagerhat,Kharif 2,Palong Shak,611,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,144.96843434343435,3.024549918,Aug,Sep to Jan,Feb,1848
Bandarban,Kharif 2,Palong Shak,119,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,243.94444444444446,1.445378151,Aug,Sep to Jan,Feb,172
Barguna,Kharif 2,Palong Shak,86,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,207.8076923076923,1.523255814,Aug,Sep to Jan,Feb,131
Barishal,Kharif 2,Palong Shak,472,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,175.42564102564103,1.896186441,Aug,Sep to Jan,Feb,895
Bhola,Kharif 2,Palong Shak,230,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,185.23090277777777,2.065217391,Aug,Sep to Jan,Feb,475
Bogura,Kharif 2,Palong Shak,346,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,142.85416666666666,2.768786127,Aug,Sep to Jan,Feb,958
Brahmanbaria,Kharif 2,Palong Shak,274,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,185.75631313131314,2.02189781,Aug,Sep to Jan,Feb,554
Chandpur,Kharif 2,Palong Shak,264,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,168.796875,1.768939394,Aug,Sep to Jan,Feb,467
Chapai Nawabganj,Kharif 2,Palong Shak,311,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,124.92,2.337620579,Aug,Sep to Jan,Feb,727
Chattogram,Kharif 2,Palong Shak,921,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,243.94444444444446,1.989142237,Aug,Sep to Jan,Feb,1832
Chuadanga,Kharif 2,Palong Shak,825,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,129.44444444444446,3.229090909,Aug,Sep to Jan,Feb,2664
CoxsBazar,Kharif 2,Palong Shak,11,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,303.40277777777777,2.363636364,Aug,Sep to Jan,Feb,26
Cumilla,Kharif 2,Palong Shak,244,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,185.75631313131314,2.073770492,Aug,Sep to Jan,Feb,506
Dhaka,Kharif 2,Palong Shak,608,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,169.94262295081967,5.582236842,Aug,Sep to Jan,Feb,3394
Dinajpur,Kharif 2,Palong Shak,395,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,154.21843434343435,1.574683544,Aug,Sep to Jan,Feb,622
Faridpur,Kharif 2,Palong Shak,1218,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,155.864898989899,1.922003284,Aug,Sep to Jan,Feb,2341
Feni,Kharif 2,Palong Shak,280,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,248.1727642276423,2.007142857,Aug,Sep to Jan,Feb,562
Gaibandha,Kharif 2,Palong Shak,213,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,179.6013888888889,1.596244131,Aug,Sep to Jan,Feb,340
Gazipur,Kharif 2,Palong Shak,202,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,169.94262295081967,2.222772277,Aug,Sep to Jan,Feb,449
Gopalganj,Kharif 2,Palong Shak,405,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,155.864898989899,2.565432099,Aug,Sep to Jan,Feb,1039
Habiganj,Kharif 2,Palong Shak,33,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,333.72557471264366,2.939393939,Aug,Sep to Jan,Feb,97
Jamalpur,Kharif 2,Palong Shak,1076,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,181.08838383838383,1.953531599,Aug,Sep to Jan,Feb,2102
Jashore,Kharif 2,Palong Shak,1415,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,134.2247474747475,2.909540636,Aug,Sep to Jan,Feb,4117
Jhallokati,Kharif 2,Palong Shak,182,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,175.42564102564103,0.9450549451,Aug,Sep to Jan,Feb,172
Jhenaidah,Kharif 2,Palong Shak,796,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,134.2247474747475,2.462311558,Aug,Sep to Jan,Feb,1960
Joypurhat,Kharif 2,Palong Shak,177,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,142.85416666666666,2.531073446,Aug,Sep to Jan,Feb,448
Khagrachari,Kharif 2,Palong Shak,215,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,204.11111111111111,1.739534884,Aug,Sep to Jan,Feb,374
Khulna,Kharif 2,Palong Shak,479,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,144.96843434343435,2.311064718,Aug,Sep to Jan,Feb,1107
Kishoreganj,Kharif 2,Palong Shak,179,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,181.08838383838383,1.715083799,Aug,Sep to Jan,Feb,307
Kurigram,Kharif 2,Palong Shak,325,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,179.6013888888889,2.547692308,Aug,Sep to Jan,Feb,828
Kushtia,Kharif 2,Palong Shak,793,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,129.44444444444446,2.89407314,Aug,Sep to Jan,Feb,2295
Lakshmipur,Kharif 2,Palong Shak,197,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,185.75631313131314,1.274111675,Aug,Sep to Jan,Feb,251
Lalmonirhat,Kharif 2,Palong Shak,250,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,179.6013888888889,2.412,Aug,Sep to Jan,Feb,603
Madaripur,Kharif 2,Palong Shak,233,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,160.41666666666666,1.39055794,Aug,Sep to Jan,Feb,324
Magura,Kharif 2,Palong Shak,214,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,134.2247474747475,3.294392523,Aug,Sep to Jan,Feb,705
Manikganj,Kharif 2,Palong Shak,228,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,169.94262295081967,1.938596491,Aug,Sep to Jan,Feb,442
Meherpur,Kharif 2,Palong Shak,277,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,129.44444444444446,4.173285199,Aug,Sep to Jan,Feb,1156
Moulvibazar,Kharif 2,Palong Shak,114,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,333.72557471264366,0.9473684211,Aug,Sep to Jan,Feb,108
Munshiganj,Kharif 2,Palong Shak,469,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,169.94262295081967,1.330490405,Aug,Sep to Jan,Feb,624
Mymensingh,Kharif 2,Palong Shak,593,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,181.08838383838383,3.917369309,Aug,Sep to Jan,Feb,2323
Naogaon,Kharif 2,Palong Shak,524,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,124.92,2.133587786,Aug,Sep to Jan,Feb,1118
Narail,Kharif 2,Palong Shak,448,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,134.2247474747475,3.075892857,Aug,Sep to Jan,Feb,1378
Narayanganj,Kharif 2,Palong Shak,373,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,169.94262295081967,1.563002681,Aug,Sep to Jan,Feb,583
Narsingdi,Kharif 2,Palong Shak,137,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,169.94262295081967,1.277372263,Aug,Sep to Jan,Feb,175
Natore,Kharif 2,Palong Shak,270,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,124.92,2.385185185,Aug,Sep to Jan,Feb,644
Netrokona,Kharif 2,Palong Shak,118,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,181.08838383838383,2.389830508,Aug,Sep to Jan,Feb,282
Nilphamari,Kharif 2,Palong Shak,339,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,179.6013888888889,2.439528024,Aug,Sep to Jan,Feb,827
Noakhali,Kharif 2,Palong Shak,272,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,185.75631313131314,1.963235294,Aug,Sep to Jan,Feb,534
Pabna,Kharif 2,Palong Shak,749,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,124.92,2.618157543,Aug,Sep to Jan,Feb,1961
Panchagar,Kharif 2,Palong Shak,479,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,154.21843434343435,1.960334029,Aug,Sep to Jan,Feb,939
Patuakhali,Kharif 2,Palong Shak,69,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,207.8076923076923,1.405797101,Aug,Sep to Jan,Feb,97
Pirojpur,Kharif 2,Palong Shak,123,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,175.42564102564103,1.756097561,Aug,Sep to Jan,Feb,216
Rajbari,Kharif 2,Palong Shak,546,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,155.864898989899,4.402930403,Aug,Sep to Jan,Feb,2404
Rajshahi,Kharif 2,Palong Shak,1026,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,124.92,2.338206628,Aug,Sep to Jan,Feb,2399
Rangamati,Kharif 2,Palong Shak,137,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,204.11111111111111,0.802919708,Aug,Sep to Jan,Feb,110
Rangpur,Kharif 2,Palong Shak,423,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,179.6013888888889,1.617021277,Aug,Sep to Jan,Feb,684
Satkhira,Kharif 2,Palong Shak,590,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,140.35353535353536,2.449152542,Aug,Sep to Jan,Feb,1445
Shariatpur,Kharif 2,Palong Shak,122,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,155.864898989899,2.270491803,Aug,Sep to Jan,Feb,277
Sherpur,Kharif 2,Palong Shak,162,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,181.08838383838383,3.043209877,Aug,Sep to Jan,Feb,493
Sirajganj,Kharif 2,Palong Shak,606,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,142.85416666666666,2.554455446,Aug,Sep to Jan,Feb,1548
Sunamganj,Kharif 2,Palong Shak,53,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,333.72557471264366,2.056603774,Aug,Sep to Jan,Feb,109
Sylhet,Kharif 2,Palong Shak,140,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,333.72557471264366,1.607142857,Aug,Sep to Jan,Feb,225
Tangail,Kharif 2,Palong Shak,340,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,153.4104938271605,2.126470588,Aug,Sep to Jan,Feb,723
Thakurgaon,Kharif 2,Palong Shak,307,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,154.21843434343435,3.188925081,Aug,Sep to Jan,Feb,979
Bagerhat,Kharif 2,Patal,39,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,144.96843434343435,1.717948718,Aug,Sep to Jan,Jan to March,67
Bandarban,Kharif 2,Patal,0,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,243.94444444444446,2.518413598,Aug,Sep to Jan,Jan to March,0
Barguna,Kharif 2,Patal,0,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,207.8076923076923,2.518413598,Aug,Sep to Jan,Jan to March,0
Barishal,Kharif 2,Patal,0,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,175.42564102564103,2.518413598,Aug,Sep to Jan,Jan to March,0
Bhola,Kharif 2,Patal,0,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,185.23090277777777,2.518413598,Aug,Sep to Jan,Jan to March,0
Bogura,Kharif 2,Patal,749,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,142.85416666666666,3.770360481,Aug,Sep to Jan,Jan to March,2824
Brahmanbaria,Kharif 2,Patal,7,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,185.75631313131314,5.0,Aug,Sep to Jan,Jan to March,35
Chandpur,Kharif 2,Patal,0,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,168.796875,2.518413598,Aug,Sep to Jan,Jan to March,0
Chapai Nawabganj,Kharif 2,Patal,465,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,124.92,3.894623656,Aug,Sep to Jan,Jan to March,1811
Chattogram,Kharif 2,Patal,8,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,243.94444444444446,1.25,Aug,Sep to Jan,Jan to March,10
Chuadanga,Kharif 2,Patal,882,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,129.44444444444446,2.672335601,Aug,Sep to Jan,Jan to March,2357
CoxsBazar,Kharif 2,Patal,5,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,303.40277777777777,1.2,Aug,Sep to Jan,Jan to March,6
Cumilla,Kharif 2,Patal,55,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,185.75631313131314,1.327272727,Aug,Sep to Jan,Jan to March,73
Dhaka,Kharif 2,Patal,912,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,169.94262295081967,1.400219298,Aug,Sep to Jan,Jan to March,1277
Dinajpur,Kharif 2,Patal,866,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,154.21843434343435,2.474595843,Aug,Sep to Jan,Jan to March,2143
Faridpur,Kharif 2,Patal,180,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,155.864898989899,1.544444444,Aug,Sep to Jan,Jan to March,278
Feni,Kharif 2,Patal,13,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,248.1727642276423,2.307692308,Aug,Sep to Jan,Jan to March,30
Gaibandha,Kharif 2,Patal,539,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,179.6013888888889,3.727272727,Aug,Sep to Jan,Jan to March,2009
Gazipur,Kharif 2,Patal,89,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,169.94262295081967,1.483146067,Aug,Sep to Jan,Jan to March,132
Gopalganj,Kharif 2,Patal,128,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,155.864898989899,2.109375,Aug,Sep to Jan,Jan to March,270
Habiganj,Kharif 2,Patal,0,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,333.72557471264366,2.518413598,Aug,Sep to Jan,Jan to March,0
Jamalpur,Kharif 2,Patal,343,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,181.08838383838383,1.932944606,Aug,Sep to Jan,Jan to March,663
Jashore,Kharif 2,Patal,3053,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,134.2247474747475,5.874222077,Aug,Sep to Jan,Jan to March,17934
Jhallokati,Kharif 2,Patal,0,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,175.42564102564103,2.518413598,Aug,Sep to Jan,Jan to March,0
Jhenaidah,Kharif 2,Patal,1749,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,134.2247474747475,4.427101201,Aug,Sep to Jan,Jan to March,7743
Joypurhat,Kharif 2,Patal,623,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,142.85416666666666,3.422150883,Aug,Sep to Jan,Jan to March,2132
Khagrachari,Kharif 2,Patal,0,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,204.11111111111111,2.518413598,Aug,Sep to Jan,Jan to March,0
Khulna,Kharif 2,Patal,106,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,144.96843434343435,1.575471698,Aug,Sep to Jan,Jan to March,167
Kishoreganj,Kharif 2,Patal,74,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,181.08838383838383,2.472972973,Aug,Sep to Jan,Jan to March,183
Kurigram,Kharif 2,Patal,629,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,179.6013888888889,2.457869634,Aug,Sep to Jan,Jan to March,1546
Kushtia,Kharif 2,Patal,557,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,129.44444444444446,3.9497307,Aug,Sep to Jan,Jan to March,2200
Lakshmipur,Kharif 2,Patal,1,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,185.75631313131314,1.0,Aug,Sep to Jan,Jan to March,1
Lalmonirhat,Kharif 2,Patal,305,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,179.6013888888889,2.603278689,Aug,Sep to Jan,Jan to March,794
Madaripur,Kharif 2,Patal,18,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,160.41666666666666,4.333333333,Aug,Sep to Jan,Jan to March,78
Magura,Kharif 2,Patal,134,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,134.2247474747475,3.059701493,Aug,Sep to Jan,Jan to March,410
Manikganj,Kharif 2,Patal,459,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,169.94262295081967,1.806100218,Aug,Sep to Jan,Jan to March,829
Meherpur,Kharif 2,Patal,365,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,129.44444444444446,4.301369863,Aug,Sep to Jan,Jan to March,1570
Moulvibazar,Kharif 2,Patal,0,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,333.72557471264366,2.518413598,Aug,Sep to Jan,Jan to March,0
Munshiganj,Kharif 2,Patal,122,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,169.94262295081967,1.524590164,Aug,Sep to Jan,Jan to March,186
Mymensingh,Kharif 2,Patal,373,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,181.08838383838383,2.107238606,Aug,Sep to Jan,Jan to March,786
Naogaon,Kharif 2,Patal,1467,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,124.92,4.170415815,Aug,Sep to Jan,Jan to March,6118
Narail,Kharif 2,Patal,231,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,134.2247474747475,4.32034632,Aug,Sep to Jan,Jan to March,998
Narayanganj,Kharif 2,Patal,191,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,169.94262295081967,3.240837696,Aug,Sep to Jan,Jan to March,619
Narsingdi,Kharif 2,Patal,83,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,169.94262295081967,2.012048193,Aug,Sep to Jan,Jan to March,167
Natore,Kharif 2,Patal,493,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,124.92,4.202839757,Aug,Sep to Jan,Jan to March,2072
Netrokona,Kharif 2,Patal,378,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,181.08838383838383,4.703703704,Aug,Sep to Jan,Jan to March,1778
Nilphamari,Kharif 2,Patal,332,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,179.6013888888889,3.18373494,Aug,Sep to Jan,Jan to March,1057
Noakhali,Kharif 2,Patal,0,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,185.75631313131314,2.518413598,Aug,Sep to Jan,Jan to March,0
Pabna,Kharif 2,Patal,3019,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,124.92,4.001656178,Aug,Sep to Jan,Jan to March,12081
Panchagar,Kharif 2,Patal,248,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,154.21843434343435,2.108870968,Aug,Sep to Jan,Jan to March,523
Patuakhali,Kharif 2,Patal,0,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,207.8076923076923,2.518413598,Aug,Sep to Jan,Jan to March,0
Pirojpur,Kharif 2,Patal,0,99.42,17.0,50.22,6.5,27.5,20.0,35,72.5,85,60,175.42564102564103,2.518413598,Aug,Sep to Jan,Jan to March,0
